Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.1-192.168.10.3-53-62177-17,192.168.10.3,62177,192.168.10.1,53,17,6/7/2017 9:03,46773,1,1,58,163,58,58,58,0,163,163,163,0,4724.948154,42.7597118,46773,0,46773,46773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,21.3798559,21.3798559,58,163,93,60.62177826,3675,0,0,0,0,0,0,0,0,1,139.5,58,163,20,0,0,0,0,0,0,1,58,1,163,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-58316-17,192.168.10.5,58316,192.168.10.3,53,17,6/7/2017 9:03,184216,2,2,100,330,50,50,50,0,165,165,165,0,2334.216355,21.71364051,61405.33333,106351.095,184209,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,64,10.85682025,10.85682025,50,165,96,62.98809411,3967.5,0,0,0,0,0,0,0,0,1,120,50,165,40,0,0,0,0,0,0,2,100,2,330,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-55013-17,192.168.10.5,55013,192.168.10.3,53,17,6/7/2017 9:03,47177,2,2,94,304,47,47,47,0,152,152,152,0,8436.314306,84.78707845,15725.66667,27230.72545,47169,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,64,42.39353922,42.39353922,47,152,89,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,111.25,47,152,40,0,0,0,0,0,0,2,94,2,304,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.103.189.158-49215-443-6,192.168.10.5,49215,23.103.189.158,443,6,6/7/2017 9:03,5290232,35,60,146407,7748,23360,0,4183.057143,5401.723134,2501,0,129.1333333,439.0202291,29139.5538,17.95762454,56279.06383,476911.6254,4627773,1,5290232,155595.0588,790877.6072,4627773,47,598831,10149.67797,21655.61919,80447,1,0,0,0,0,712,1212,6.615966937,11.34165761,0,23360,1605.78125,3796.583764,1.44E+07,0,0,0,1,0,0,0,0,1,1622.684211,4183.057143,129.1333333,712,0,0,0,0,0,0,35,146407,60,7748,8192,256,34,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-123-123-17,192.168.10.5,123,192.168.10.3,123,17,6/7/2017 9:03,64000808,4,4,192,192,48,48,48,0,48,48,48,0,5.999924251,0.124998422,9142972.571,2.42E+07,6.40E+07,3,6.40E+07,2.13E+07,3.70E+07,6.40E+07,3,6.40E+07,2.13E+07,3.70E+07,6.40E+07,4,0,0,0,0,104,104,0.062499211,0.062499211,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,108,0,108,108,6.40E+07,0,6.40E+07,6.40E+07,BENIGN
192.168.10.5-23.103.189.158-49194-443-6,23.103.189.158,443,192.168.10.5,49194,6,6/7/2017 9:03,68,1,1,6,6,6,6,6,0,6,6,6,0,176470.5882,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14705.88235,14705.88235,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,4528,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.181.149-49216-80-6,192.168.10.5,49216,23.194.181.149,80,6,6/7/2017 9:03,76268584,22,23,1625,34452,285,0,73.86363636,115.0524913,2962,0,1497.913043,611.8487568,473.0256956,0.590020132,1733376.909,1.03E+07,6.81E+07,4,7.63E+07,3631837.333,1.48E+07,6.81E+07,4,8145723,370260.1364,1101633.171,5064501,48,0,0,0,0,452,472,0.288454287,0.301565845,0,2962,784.2826087,842.554836,709898.6517,0,0,0,1,0,0,0,0,1,801.7111111,73.86363636,1497.913043,452,0,0,0,0,0,0,22,1625,23,34452,8192,1114,21,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-23.63.226.146-49456-80-6,23.63.226.146,80,192.168.10.15,49456,6,6/7/2017 9:03,41,1,1,6,6,6,6,6,0,6,6,6,0,292682.9268,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,255,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-72.21.91.29-1183-80-6,192.168.10.9,1183,72.21.91.29,80,6,6/7/2017 9:03,5897040,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.034919214,0.678306405,1965680,3384123.776,5873306,119,5897040,2948520,4136272.028,5873306,23734,0,0,0,0,0,0,0,0,0,72,32,0.508729803,0.169576601,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.11.31.31-1181-443-6,192.168.10.9,1181,52.11.31.31,443,6,6/7/2017 9:03,60947307,19,16,9058,3549,2841,0,476.7368421,826.3715765,1521,0,221.8125,498.9660267,206.8508129,0.574266555,1792567.853,3838295.484,1.00E+07,0,6.09E+07,3385961.5,4835738.7,1.01E+07,48,6.09E+07,4057508.933,5054511.536,1.01E+07,228,0,0,0,0,404,392,0.311744701,0.262521854,0,2841,350.1944444,691.1092458,477631.9897,0,0,0,1,0,0,0,0,0,360.2,476.7368421,221.8125,404,0,0,0,0,0,0,19,9058,16,3549,8192,178,17,20,191074.5,261514.653,724889,84119,9960268.833,111513.1415,1.00E+07,9733009,BENIGN
192.168.10.9-52.11.31.31-1178-443-6,192.168.10.9,1178,52.11.31.31,443,6,6/7/2017 9:03,61000677,19,16,8972,3581,2857,0,472.2105263,822.0770834,1521,2,223.8125,498.0247944,205.7846014,0.573764124,1794137.559,3835562.766,1.00E+07,4,6.10E+07,3388926.5,4831194.301,1.01E+07,48,6.09E+07,4060967.467,5048814.74,1.01E+07,226,0,0,0,0,392,324,0.311471953,0.262292171,0,2857,348.6944444,687.5631428,472743.0754,0,0,0,1,0,0,0,0,0,358.6571429,472.2105263,223.8125,392,0,0,0,0,0,0,19,8972,16,3581,8192,46720,18,20,204175,290824.0012,797817,85409,9955987.667,119188.1435,1.00E+07,9713030,BENIGN
192.168.10.9-52.11.31.31-1177-443-6,192.168.10.9,1177,52.11.31.31,443,6,6/7/2017 9:03,61001424,18,15,9113,3425,2913,0,506.2777778,852.748967,1521,2,228.3333333,515.1646986,205.5361855,0.540970978,1906294.5,3938587.032,1.00E+07,70,6.10E+07,3588319.059,4917235.161,1.01E+07,191,6.09E+07,4351088.786,5150129.3,1.01E+07,225,0,0,0,0,372,304,0.295075079,0.245895899,0,2913,368.7647059,714.5623394,510599.3369,0,0,0,1,0,0,0,0,0,379.9393939,506.2777778,228.3333333,372,0,0,0,0,0,0,18,9113,15,3425,8192,46720,17,20,190259.3333,256817.5692,714486,85383,9975183.167,79761.92831,1.00E+07,9812370,BENIGN
192.168.10.9-52.11.31.31-1182-443-6,192.168.10.9,1182,52.11.31.31,443,6,6/7/2017 9:03,110382947,22,22,8981,3592,4286,0,408.2272727,996.5147805,1521,2,163.2727273,432.8597245,113.9034637,0.398612297,2567045.279,4337890.658,1.00E+07,1,1.10E+08,5252353.619,5046144.211,1.01E+07,49,1.10E+08,5252363.333,5082326.678,1.01E+07,1,0,0,0,0,452,444,0.199306148,0.199306148,0,4286,279.4,761.7035751,580192.3364,0,0,0,1,0,0,0,0,1,285.75,408.2272727,163.2727273,452,0,0,0,0,0,0,22,8981,22,3592,8192,46720,21,20,152564.8182,171905.8917,634827,83216,9874655.727,298440.891,1.00E+07,9030082,BENIGN
192.168.10.9-52.11.31.31-1180-443-6,192.168.10.9,1180,52.11.31.31,443,6,6/7/2017 9:03,110452580,21,21,8839,3436,4226,0,420.9047619,1002.230109,1521,2,163.6190476,443.5461054,111.1336648,0.38025368,2693965.366,4408719.331,1.00E+07,2,1.10E+08,5518395.1,5032154.904,1.01E+07,47,1.10E+08,5518404.95,5090907.461,1.01E+07,2,0,0,0,0,432,424,0.19012684,0.19012684,0,4226,285.4651163,768.4625142,590534.6357,0,0,0,1,0,0,0,0,1,292.2619048,420.9047619,163.6190476,432,0,0,0,0,0,0,21,8839,21,3436,8192,46720,20,20,152491.6364,167914.1597,622450,84620,9880954,294908.5408,1.00E+07,9029204,BENIGN
192.168.10.9-52.11.31.31-1179-443-6,192.168.10.9,1179,52.11.31.31,443,6,6/7/2017 9:03,110465991,22,24,13718,3754,4552,0,623.5454545,1412.865064,1521,2,156.4166667,414.8534489,158.1663265,0.416417755,2454799.8,4267987.776,1.00E+07,4,1.10E+08,5256253.857,5037931.094,1.01E+07,316,1.10E+08,4799193.696,5069198.862,1.01E+07,4,0,0,0,0,452,484,0.199156318,0.217261438,0,4552,371.7446809,1027.070347,1054873.499,0,0,0,1,0,0,0,0,1,379.826087,623.5454545,156.4166667,452,0,0,0,0,0,0,22,13718,24,3754,8192,55480,21,20,164923.3636,208078.5878,764772,84487,9869743.091,304992.2366,1.00E+07,9003212,BENIGN
192.168.10.1-192.168.10.3-53-62009-17,192.168.10.3,62009,192.168.10.1,53,17,6/7/2017 9:03,23269,1,1,89,167,89,89,89,0,167,167,167,0,11001.762,85.95126563,23269,0,23269,23269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.97563282,42.97563282,89,167,115,45.033321,2028,0,0,0,0,0,0,0,0,1,172.5,89,167,32,0,0,0,0,0,0,1,89,1,167,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-52832-17,192.168.10.9,52832,192.168.10.3,53,17,6/7/2017 9:03,245,2,2,156,412,78,78,78,0,206,206,206,0,2318367.347,16326.53061,81.66666667,99.63098581,194,4,4,4,0,4,4,47,47,0,47,47,0,0,0,0,64,64,8163.265306,8163.265306,78,206,129.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,161.5,78,206,64,0,0,0,0,0,0,2,156,2,412,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-53489-17,192.168.10.9,53489,192.168.10.3,53,17,6/7/2017 9:03,23686,2,2,156,312,78,78,78,0,156,156,156,0,19758.50714,168.8761294,7895.333333,13592.84607,23591,47,47,47,0,47,47,48,48,0,48,48,0,0,0,0,64,64,84.43806468,84.43806468,78,156,109.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,136.5,78,156,64,0,0,0,0,0,0,2,156,2,312,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-50021-17,192.168.10.9,50021,192.168.10.3,53,17,6/7/2017 9:03,70420,2,2,96,612,48,48,48,0,306,306,306,0,10053.96194,56.80204487,23473.33333,40650.94378,70413,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,28.40102244,28.40102244,48,306,151.2,141.3124198,19969.2,0,0,0,0,0,0,0,0,1,189,48,306,64,0,0,0,0,0,0,2,96,2,612,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.103.189.158-49215-443-6,23.103.189.158,443,192.168.10.5,49215,6,6/7/2017 9:03,52,1,1,6,6,6,6,6,0,6,6,6,0,230769.2308,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,256,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-135-49201-6,192.168.10.3,135,192.168.10.5,49201,6,6/7/2017 9:03,1,1,1,6,6,6,6,6,0,6,6,6,0,1.20E+07,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000,1000000,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,2051,254,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-135-49201-6,192.168.10.3,135,192.168.10.5,49201,6,6/7/2017 9:03,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,2051,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49217-80-6,192.168.10.5,49217,23.194.182.93,80,6,6/7/2017 9:03,47911,4,5,1590,214,1238,0,397.5,583.2012231,196,0,42.8,85.68080298,37653.14855,187.8483021,5988.875,10814.07361,23589,2,23772,7924,13631.24165,23664,47,24322,6080.5,11687.7098,23610,2,0,0,0,0,92,112,83.48813425,104.3601678,0,1238,180.4,389.5122876,151719.8222,0,0,0,1,0,0,0,0,1,200.4444444,397.5,42.8,92,0,0,0,0,0,0,4,1590,5,214,8192,1024,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49223-80-6,192.168.10.5,49223,23.194.182.93,80,6,6/7/2017 9:03,47067,6,6,2156,214,1798,0,359.3333333,718.0347253,196,0,35.66666667,78.60195078,50353.75104,254.9557014,4278.818182,9224.868723,23122,1,47067,9413.4,12413.16629,23223,49,23862,4772.4,10169.97027,22960,1,0,0,0,0,144,144,127.4778507,127.4778507,0,1798,182.3076923,496.5755036,246587.2308,0,0,0,1,0,0,0,0,1,197.5,359.3333333,35.66666667,144,0,0,0,0,0,0,6,2156,6,214,8192,1129,4,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-40.112.210.171-49218-80-6,192.168.10.5,49218,40.112.210.171,80,6,6/7/2017 9:03,70101532,16,9,7480,8576,1798,0,467.5,604.0843208,2329,0,952.8888889,1132.379623,229.039217,0.356625587,2920897.167,1.40E+07,6.86E+07,3,7.01E+07,4673435.467,1.77E+07,6.86E+07,3,1424803,178100.375,351095.7175,1033641,4703,0,0,0,0,332,192,0.228240376,0.128385211,0,2329,617.5384615,836.3184671,699428.5785,0,0,0,1,0,0,0,0,0,642.24,467.5,952.8888889,332,0,0,0,0,0,0,16,7480,9,8576,8192,513,15,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62292-17,192.168.10.3,62292,192.168.10.1,53,17,6/7/2017 9:03,154433,1,1,59,178,59,59,59,0,178,178,178,0,1534.646092,12.95059994,154433,0,154433,154433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.475299968,6.475299968,59,178,98.66666667,68.70468203,4720.333333,0,0,0,0,0,0,0,0,1,148,59,178,20,0,0,0,0,0,0,1,59,1,178,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61318-17,192.168.10.3,61318,192.168.10.1,53,17,6/7/2017 9:03,119481,1,1,59,132,59,59,59,0,132,132,132,0,1598.580527,16.73906311,119481,0,119481,119481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,8.369531557,8.369531557,59,132,83.33333333,42.14656965,1776.333333,0,0,0,0,0,0,0,0,1,125,59,132,32,0,0,0,0,0,0,1,59,1,132,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61471-17,192.168.10.3,61471,192.168.10.1,53,17,6/7/2017 9:03,124751,1,1,45,140,45,45,45,0,140,140,140,0,1482.954044,16.03193562,124751,0,124751,124751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.015967808,8.015967808,45,140,76.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,115,45,140,32,0,0,0,0,0,0,1,45,1,140,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-56140-17,192.168.10.5,56140,192.168.10.3,53,17,6/7/2017 9:03,125181,2,2,68,258,34,34,34,0,129,129,129,0,2604.229076,31.953731,41727,72266.35584,125173,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,15.9768655,15.9768655,34,129,72,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,90,34,129,64,0,0,0,0,0,0,2,68,2,258,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-65.55.252.202-49219-443-6,192.168.10.5,49219,65.55.252.202,443,6,6/7/2017 9:03,464913,9,8,3659,4452,3045,0,406.5555556,993.799541,1460,0,556.5,636.4535669,17446.27489,36.56598116,29057.0625,36603.50241,86932,14,464913,58114.125,53777.78414,141224,1159,322232,46033.14286,56680.87377,121137,49,0,0,0,0,192,172,19.35846062,17.20752055,0,3045,450.6111111,806.1101325,649813.5458,0,0,0,1,0,0,0,0,0,477.1176471,406.5555556,556.5,192,0,0,0,0,0,0,9,3659,8,4452,8192,513,8,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-65.55.252.202-49220-443-6,192.168.10.5,49220,65.55.252.202,443,6,6/7/2017 9:03,462679,9,8,3659,4452,3045,0,406.5555556,993.799541,1460,0,556.5,636.4535669,17530.51252,36.7425364,28917.4375,37596.69399,92184,1,462679,57834.875,54575.29252,141198,1054,317272,45324.57143,56519.88856,116436,49,0,0,0,0,192,172,19.45193104,17.29060537,0,3045,450.6111111,806.1101325,649813.5458,0,0,0,1,0,0,0,0,0,477.1176471,406.5555556,556.5,192,0,0,0,0,0,0,9,3659,8,4452,8192,513,8,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49217-80-6,192.168.10.5,49217,23.194.182.93,80,6,6/7/2017 9:03,23376,2,1,12,6,6,6,6,0,6,6,6,0,770.0205339,128.3367556,11688,16491.14435,23349,27,27,27,0,27,27,0,0,0,0,0,0,0,0,0,40,20,85.5578371,42.77891855,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,255,1024,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-55577-17,192.168.10.5,55577,192.168.10.3,53,17,6/7/2017 9:03,154857,2,2,96,334,48,48,48,0,167,167,167,0,2776.755329,25.83028213,51619,89400.66846,154850,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,12.91514107,12.91514107,48,167,95.6,65.17898434,4248.3,0,0,0,0,0,0,0,0,1,119.5,48,167,40,0,0,0,0,0,0,2,96,2,334,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-65.55.252.202-49222-443-6,192.168.10.5,49222,65.55.252.202,443,6,6/7/2017 9:03,458908,9,8,3979,4564,3365,0,442.1111111,1100.0413,1460,0,570.5,637.8974391,18615.93173,37.04446207,28681.75,37455.38343,87404,25,458908,57363.5,54253.98471,141313,779,315790,45112.85714,56922.30294,124837,77,0,0,0,0,192,172,19.61177404,17.43268803,0,3365,474.6111111,868.9898895,755143.4281,0,0,0,1,0,0,0,0,0,502.5294118,442.1111111,570.5,192,0,0,0,0,0,0,9,3979,8,4564,8192,513,8,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49223-80-6,23.194.182.93,80,192.168.10.5,49223,6,6/7/2017 9:03,22934,2,1,12,6,6,6,6,0,6,6,6,0,784.8609052,130.8101509,11467,16184.26001,22911,23,22934,22934,0,22934,22934,0,0,0,0,0,0,0,0,0,40,20,87.20676725,43.60338362,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,1129,255,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-135-49201-6,192.168.10.3,135,192.168.10.5,49201,6,6/7/2017 9:03,53,1,2,6,12,6,6,6,0,6,6,6,0,339622.6415,56603.77358,26.5,30.40559159,48,5,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,40,18867.92453,37735.84906,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2051,254,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-51717-17,192.168.10.5,51717,192.168.10.3,53,17,6/7/2017 9:03,119852,2,2,96,242,48,48,48,0,121,121,121,0,2820.144845,33.37449521,39950.66667,69189.65626,119844,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,40,16.68724761,16.68724761,48,121,77.2,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,96.5,48,121,64,0,0,0,0,0,0,2,96,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-65.55.252.202-49221-443-6,192.168.10.5,49221,65.55.252.202,443,6,6/7/2017 9:03,466091,10,8,3979,4564,1925,0,397.9,692.2301239,1460,0,570.5,637.8974391,18329.03875,38.61906795,27417.11765,36040.03367,89112,11,466091,51787.88889,47794.7082,124806,11,316632,45233.14286,57019.60284,125957,77,0,0,0,0,212,172,21.45503775,17.1640302,0,1925,449.6315789,645.7914361,417046.5789,0,0,0,1,0,0,0,0,0,474.6111111,397.9,570.5,212,0,0,0,0,0,0,10,3979,8,4564,8192,513,9,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49225-80-6,192.168.10.5,49225,23.194.182.93,80,6,6/7/2017 9:04,47771,4,5,1590,214,1238,0,397.5,583.2012231,196,0,42.8,85.68080298,37763.49668,188.3988194,5971.375,10777.28941,23457,47,23682,7894,13560.23772,23552,47,24314,6078.5,11702.56423,23631,49,0,0,0,0,92,112,83.73280861,104.6660108,0,1238,180.4,389.5122876,151719.8222,0,0,0,1,0,0,0,0,1,200.4444444,397.5,42.8,92,0,0,0,0,0,0,4,1590,5,214,8192,1024,3,20,0,0,0,0,0,0,0,0,BENIGN
184.84.243.207-192.168.10.5-80-49224-6,192.168.10.5,49224,184.84.243.207,80,6,6/7/2017 9:04,69195081,23,27,617,51567,274,0,26.82608696,70.37991202,2920,0,1909.888889,954.5876409,754.1576546,0.722594717,1412144.51,9868824.434,6.91E+07,9,6.92E+07,3145230.955,1.47E+07,6.91E+07,91,88699,3411.5,9800.085095,43256,48,0,0,0,0,472,552,0.33239357,0.390201147,0,2920,1023.215686,1173.962986,1378189.093,0,0,0,1,0,0,0,0,1,1043.68,26.82608696,1909.888889,472,0,0,0,0,0,0,23,617,27,51567,8192,980,22,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.255-192.168.10.19-138-138-17,192.168.10.19,138,192.168.10.255,138,17,6/7/2017 9:04,24,12,0,2820,0,235,235,235,0,0,0,0,0,1.18E+08,500000,2.181818182,2.040499048,8,1,24,2.181818182,2.040499048,8,1,0,0,0,0,0,0,0,0,0,240,0,500000,0,235,235,235,0,0,0,0,0,0,0,0,0,0,0,254.5833333,235,0,240,0,0,0,0,0,0,12,2820,0,0,-1,-1,11,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62516-17,192.168.10.3,62516,192.168.10.1,53,17,6/7/2017 9:04,377074,1,1,68,257,68,68,68,0,257,257,257,0,861.8997862,5.303998685,377074,0,377074,377074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2.651999342,2.651999342,68,257,131,109.1192009,11907,0,0,0,0,0,0,0,0,1,196.5,68,257,32,0,0,0,0,0,0,1,68,1,257,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-59623-17,192.168.10.5,59623,192.168.10.3,53,17,6/7/2017 9:04,377539,2,2,114,492,57,57,57,0,246,246,246,0,1605.132185,10.59493191,125846.3333,217966.1811,377532,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,5.297465957,5.297465957,57,246,132.6,103.5195634,10716.3,0,0,0,0,0,0,0,0,1,165.75,57,246,64,0,0,0,0,0,0,2,114,2,492,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49225-80-6,192.168.10.5,49225,23.194.182.93,80,6,6/7/2017 9:04,23346,2,1,12,6,6,6,6,0,6,6,6,0,771.0100231,128.5016705,11673,16482.65907,23328,18,18,18,0,18,18,0,0,0,0,0,0,0,0,0,40,20,85.66778035,42.83389017,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,255,1024,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49226-80-6,192.168.10.5,49226,23.194.182.93,80,6,6/7/2017 9:04,46982,5,7,2150,220,1798,0,430,779.1110319,196,0,31.42857143,72.62427772,50444.85122,255.4169682,4271.090909,9104.854754,23188,2,45517,11379.25,13095.98514,23245,39,23794,3965.666667,8990.015476,22299,2,0,0,0,0,124,164,106.4237368,148.9932315,0,1798,182.3076923,496.5755036,246587.2308,0,0,0,1,0,0,0,0,1,197.5,430,31.42857143,124,0,0,0,0,0,0,5,2150,7,220,8192,1129,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-23.194.182.93-49226-80-6,192.168.10.5,49226,23.194.182.93,80,6,6/7/2017 9:04,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.24.139.120-1184-443-6,192.168.10.9,1184,52.24.139.120,443,6,6/7/2017 9:04,60453918,13,12,1089,3929,716,0,83.76923077,198.9305381,1483,2,327.4166667,587.6151273,83.00537279,0.413538127,2518913.25,4387175.558,1.00E+07,129,6.05E+07,5037826.5,5211266.677,1.01E+07,410,6.04E+07,5488171.636,5215491.872,1.01E+07,213,0,0,0,0,272,244,0.215039826,0.198498301,0,1483,193,432.7705166,187290.32,0,0,0,1,0,0,0,0,0,200.72,83.76923077,327.4166667,272,0,0,0,0,0,0,13,1089,12,3929,8192,31504,12,20,118836,86364.63497,295127,83510,9956777.167,132569.2898,1.00E+07,9686226,BENIGN
